onset	duration	trial_type	trial_name	stim_file
163	0.5	49	move	images/green_circle.png
164	0.5	49	move	images/green_circle.png
165	0.5	49	move	images/green_circle.png
166	0.5	49	move	images/green_circle.png
167	0.5	49	move	images/green_circle.png
168	0.5	49	move	images/green_circle.png
169	0.5	49	move	images/green_circle.png
170	0.5	49	move	images/green_circle.png
171	0.5	49	move	images/green_circle.png
172	0.5	49	move	images/green_circle.png
173	0.5	49	move	images/green_circle.png
174	0.5	49	move	images/green_circle.png
175	0.5	49	move	images/green_circle.png
176	0.5	49	move	images/green_circle.png
177	0.5	49	move	images/green_circle.png
178	0.5	49	move	images/green_circle.png
179	0.5	49	move	images/green_circle.png
180	0.5	49	move	images/green_circle.png
181	0.5	48	rest	images/red_circle.png
182	0.5	48	rest	images/red_circle.png
183	0.5	48	rest	images/red_circle.png
184	0.5	48	rest	images/red_circle.png
185	0.5	48	rest	images/red_circle.png
186	0.5	48	rest	images/red_circle.png
187	0.5	48	rest	images/red_circle.png
188	0.5	48	rest	images/red_circle.png
189	0.5	48	rest	images/red_circle.png
190	0.5	48	rest	images/red_circle.png
191	0.5	48	rest	images/red_circle.png
192	0.5	48	rest	images/red_circle.png
193	0.5	48	rest	images/red_circle.png
194	0.5	48	rest	images/red_circle.png
195	0.5	48	rest	images/red_circle.png
196	0.5	48	rest	images/red_circle.png
197	0.5	48	rest	images/red_circle.png
198	0.5	48	rest	images/red_circle.png
199	0.5	48	rest	images/red_circle.png
200	0.5	48	rest	images/red_circle.png
201	0.5	48	rest	images/red_circle.png
202	0.5	48	rest	images/red_circle.png
203	0.5	48	rest	images/red_circle.png
204	0.5	48	rest	images/red_circle.png
205	0.5	48	rest	images/red_circle.png
206	0.5	48	rest	images/red_circle.png
207	0.5	48	rest	images/red_circle.png
208	0.5	48	rest	images/red_circle.png
209	0.5	48	rest	images/red_circle.png
210	0.5	48	rest	images/red_circle.png
211	0.5	49	move	images/green_circle.png
212	0.5	49	move	images/green_circle.png
213	0.5	49	move	images/green_circle.png
214	0.5	49	move	images/green_circle.png
215	0.5	49	move	images/green_circle.png
216	0.5	49	move	images/green_circle.png
217	0.5	49	move	images/green_circle.png
218	0.5	49	move	images/green_circle.png
219	0.5	49	move	images/green_circle.png
220	0.5	49	move	images/green_circle.png
221	0.5	49	move	images/green_circle.png
222	0.5	49	move	images/green_circle.png
