onset	duration	ISI	trial_type	trial_name	stim_file	stim_file_index
199.048	0.5	0.35	73	DIAGONAL-LD-RU-3	images/prf_2_087.png	87
199.898	0.5	0.35	74	DIAGONAL-LD-RU-4	images/prf_2_088.png	88
200.747	0.5	0.35	75	DIAGONAL-LD-RU-5	images/prf_2_089.png	89
201.597	0.5	0.35	76	DIAGONAL-LD-RU-6	images/prf_2_090.png	90
202.45	0.5	0.35	77	DIAGONAL-LD-RU-7	images/prf_2_091.png	91
203.298	0.5	0.35	78	DIAGONAL-LD-RU-8	images/prf_2_092.png	92
204.148	0.5	0.35	79	DIAGONAL-LD-RU-9	images/prf_2_093.png	93
204.997	0.5	0.35	80	DIAGONAL-LD-RU-10	images/prf_2_094.png	94
205.847	0.5	0.35	81	DIAGONAL-LD-RU-11	images/prf_2_095.png	95
206.7	0.5	0.35	82	DIAGONAL-LD-RU-12	images/prf_2_096.png	96
207.548	0.5	0.35	30	VERTICAL-L-R-28	images/prf_2_113.png	113
208.398	0.5	0.35	29	VERTICAL-L-R-27	images/prf_2_114.png	114
209.247	0.5	0.35	28	VERTICAL-L-R-26	images/prf_2_115.png	115
210.097	0.5	0.35	27	VERTICAL-L-R-25	images/prf_2_116.png	116
210.95	0.5	0.35	26	VERTICAL-L-R-24	images/prf_2_117.png	117
211.798	0.5	0.35	25	VERTICAL-L-R-23	images/prf_2_118.png	118
212.648	0.5	0.35	24	VERTICAL-L-R-22	images/prf_2_119.png	119
213.497	0.5	0.35	23	VERTICAL-L-R-21	images/prf_2_120.png	120
214.347	0.5	0.35	22	VERTICAL-L-R-20	images/prf_2_121.png	121
215.2	0.5	0.35	21	VERTICAL-L-R-19	images/prf_2_122.png	122
216.048	0.5	0.35	20	VERTICAL-L-R-18	images/prf_2_123.png	123
216.898	0.5	0.35	19	VERTICAL-L-R-17	images/prf_2_124.png	124
217.747	0.5	0.35	18	VERTICAL-L-R-16	images/prf_2_125.png	125
218.597	0.5	0.35	17	VERTICAL-L-R-15	images/prf_2_126.png	126
219.45	0.5	0.35	16	VERTICAL-L-R-14	images/prf_2_127.png	127
220.298	0.5	0.35	15	VERTICAL-L-R-13	images/prf_2_128.png	128
221.148	0.5	0.35	14	VERTICAL-L-R-12	images/prf_2_129.png	129
221.997	0.5	0.35	13	VERTICAL-L-R-11	images/prf_2_130.png	130
222.847	0.5	0.35	12	VERTICAL-L-R-10	images/prf_2_131.png	131
223.7	0.5	0.35	11	VERTICAL-L-R-9	images/prf_2_132.png	132
224.548	0.5	0.35	10	VERTICAL-L-R-8	images/prf_2_133.png	133
225.398	0.5	0.35	9	VERTICAL-L-R-7	images/prf_2_134.png	134
226.247	0.5	0.35	8	VERTICAL-L-R-6	images/prf_2_135.png	135
227.097	0.5	0.35	7	VERTICAL-L-R-5	images/prf_2_136.png	136
227.95	0.5	0.35	6	VERTICAL-L-R-4	images/prf_2_137.png	137
228.798	0.5	0.35	5	VERTICAL-L-R-3	images/prf_2_138.png	138
229.648	0.5	0.35	4	VERTICAL-L-R-2	images/prf_2_139.png	139
230.497	0.5	0.35	3	VERTICAL-L-R-1	images/prf_2_140.png	140
231.347	0.5	0.35	83	DIAGONAL-LU-RD-1	images/prf_2_141.png	141
232.2	0.5	0.35	84	DIAGONAL-LU-RD-2	images/prf_2_142.png	142
233.048	0.5	0.35	85	DIAGONAL-LU-RD-3	images/prf_2_143.png	143
233.898	0.5	0.35	86	DIAGONAL-LU-RD-4	images/prf_2_144.png	144
234.747	0.5	0.35	87	DIAGONAL-LU-RD-5	images/prf_2_145.png	145
235.597	0.5	0.35	88	DIAGONAL-LU-RD-6	images/prf_2_146.png	146
236.45	0.5	0.35	89	DIAGONAL-LU-RD-7	images/prf_2_147.png	147
237.298	0.5	0.35	90	DIAGONAL-LU-RD-8	images/prf_2_148.png	148
238.148	0.5	0.35	91	DIAGONAL-LU-RD-9	images/prf_2_149.png	149
238.997	0.5	0.35	92	DIAGONAL-LU-RD-10	images/prf_2_150.png	150
239.847	0.5	0.35	93	DIAGONAL-LU-RD-11	images/prf_2_151.png	151
240.7	0.5	0.35	94	DIAGONAL-LU-RD-12	images/prf_2_152.png	152
241.548	0.5	0.35	58	HORIZONTAL-U-D-28	images/prf_2_169.png	169
242.398	0.5	0.35	57	HORIZONTAL-U-D-27	images/prf_2_170.png	170
243.247	0.5	0.35	56	HORIZONTAL-U-D-26	images/prf_2_171.png	171
244.097	0.5	0.35	55	HORIZONTAL-U-D-25	images/prf_2_172.png	172
244.95	0.5	0.35	54	HORIZONTAL-U-D-24	images/prf_2_173.png	173
245.798	0.5	0.35	53	HORIZONTAL-U-D-23	images/prf_2_174.png	174
246.648	0.5	0.35	52	HORIZONTAL-U-D-22	images/prf_2_175.png	175
247.497	0.5	0.35	51	HORIZONTAL-U-D-21	images/prf_2_176.png	176
248.347	0.5	0.35	50	HORIZONTAL-U-D-20	images/prf_2_177.png	177
249.2	0.5	0.35	49	HORIZONTAL-U-D-19	images/prf_2_178.png	178
250.048	0.5	0.35	48	HORIZONTAL-U-D-18	images/prf_2_179.png	179
250.898	0.5	0.35	47	HORIZONTAL-U-D-17	images/prf_2_180.png	180
251.747	0.5	0.35	46	HORIZONTAL-U-D-16	images/prf_2_181.png	181
252.597	0.5	0.35	45	HORIZONTAL-U-D-15	images/prf_2_182.png	182
253.45	0.5	0.35	44	HORIZONTAL-U-D-14	images/prf_2_183.png	183
254.298	0.5	0.35	43	HORIZONTAL-U-D-13	images/prf_2_184.png	184
255.148	0.5	0.35	42	HORIZONTAL-U-D-12	images/prf_2_185.png	185
255.997	0.5	0.35	41	HORIZONTAL-U-D-11	images/prf_2_186.png	186
256.847	0.5	0.35	40	HORIZONTAL-U-D-10	images/prf_2_187.png	187
257.7	0.5	0.35	39	HORIZONTAL-U-D-9	images/prf_2_188.png	188
258.545	0.5	0.35	38	HORIZONTAL-U-D-8	images/prf_2_189.png	189
259.4	0.5	0.35	37	HORIZONTAL-U-D-7	images/prf_2_190.png	190
260.25	0.5	0.35	36	HORIZONTAL-U-D-6	images/prf_2_191.png	191
261.1	0.5	0.35	35	HORIZONTAL-U-D-5	images/prf_2_192.png	192
261.95	0.5	0.35	34	HORIZONTAL-U-D-4	images/prf_2_193.png	193
262.795	0.5	0.35	33	HORIZONTAL-U-D-3	images/prf_2_194.png	194
263.65	0.5	0.35	32	HORIZONTAL-U-D-2	images/prf_2_195.png	195
264.5	0.5	0.35	31	HORIZONTAL-U-D-1	images/prf_2_196.png	196
265.35	0.5	0.35	95	DIAGONAL-RU-LD-1	images/prf_2_197.png	197
266.2	0.5	0.35	96	DIAGONAL-RU-LD-2	images/prf_2_198.png	198
267.045	0.5	0.35	97	DIAGONAL-RU-LD-3	images/prf_2_199.png	199
267.9	0.5	0.35	98	DIAGONAL-RU-LD-4	images/prf_2_200.png	200
268.75	0.5	0.35	99	DIAGONAL-RU-LD-5	images/prf_2_201.png	201
269.6	0.5	0.35	100	DIAGONAL-RU-LD-6	images/prf_2_202.png	202
270.45	0.5	0.35	101	DIAGONAL-RU-LD-7	images/prf_2_203.png	203
271.295	0.5	0.35	102	DIAGONAL-RU-LD-8	images/prf_2_204.png	204
272.15	0.5	0.35	103	DIAGONAL-RU-LD-9	images/prf_2_205.png	205
273	0.5	0.35	104	DIAGONAL-RU-LD-10	images/prf_2_206.png	206
273.85	0.5	0.35	105	DIAGONAL-RU-LD-11	images/prf_2_207.png	207
274.7	0.5	0.35	106	DIAGONAL-RU-LD-12	images/prf_2_208.png	208
275.55	0.5	0.35	3	VERTICAL-L-R-1	images/prf_1_001.png	1
276.4	0.5	0.35	4	VERTICAL-L-R-2	images/prf_1_002.png	2
277.25	0.5	0.35	5	VERTICAL-L-R-3	images/prf_1_003.png	3
278.1	0.5	0.35	6	VERTICAL-L-R-4	images/prf_1_004.png	4
278.95	0.5	0.35	7	VERTICAL-L-R-5	images/prf_1_005.png	5
279.8	0.5	0.35	8	VERTICAL-L-R-6	images/prf_1_006.png	6
280.65	0.5	0.35	9	VERTICAL-L-R-7	images/prf_1_007.png	7
281.5	0.5	0.35	10	VERTICAL-L-R-8	images/prf_1_008.png	8
282.35	0.5	0.35	11	VERTICAL-L-R-9	images/prf_1_009.png	9
283.2	0.5	0.35	12	VERTICAL-L-R-10	images/prf_1_010.png	10
284.05	0.5	0.35	13	VERTICAL-L-R-11	images/prf_1_011.png	11
284.9	0.5	0.35	14	VERTICAL-L-R-12	images/prf_1_012.png	12
285.75	0.5	0.35	15	VERTICAL-L-R-13	images/prf_1_013.png	13
286.6	0.5	0.35	16	VERTICAL-L-R-14	images/prf_1_014.png	14
287.45	0.5	0.35	17	VERTICAL-L-R-15	images/prf_1_015.png	15
288.3	0.5	0.35	18	VERTICAL-L-R-16	images/prf_1_016.png	16
289.15	0.5	0.35	19	VERTICAL-L-R-17	images/prf_1_017.png	17
290	0.5	0.35	20	VERTICAL-L-R-18	images/prf_1_018.png	18
290.85	0.5	0.35	21	VERTICAL-L-R-19	images/prf_1_019.png	19
291.7	0.5	0.35	22	VERTICAL-L-R-20	images/prf_1_020.png	20
292.55	0.5	0.35	23	VERTICAL-L-R-21	images/prf_1_021.png	21
293.4	0.5	0.35	24	VERTICAL-L-R-22	images/prf_1_022.png	22
294.25	0.5	0.35	25	VERTICAL-L-R-23	images/prf_1_023.png	23
295.1	0.5	0.35	26	VERTICAL-L-R-24	images/prf_1_024.png	24
295.95	0.5	0.35	27	VERTICAL-L-R-25	images/prf_1_025.png	25
296.8	0.5	0.35	28	VERTICAL-L-R-26	images/prf_1_026.png	26
297.65	0.5	0.35	29	VERTICAL-L-R-27	images/prf_1_027.png	27
298.5	0.5	0.35	30	VERTICAL-L-R-28	images/prf_1_028.png	28
299.35	0.5	0.35	59	DIAGONAL-RD-LU-1	images/prf_1_029.png	29
300.2	0.5	0.35	60	DIAGONAL-RD-LU-2	images/prf_1_030.png	30
301.05	0.5	0.35	61	DIAGONAL-RD-LU-3	images/prf_1_031.png	31
301.9	0.5	0.35	62	DIAGONAL-RD-LU-4	images/prf_1_032.png	32
302.75	0.5	0.35	63	DIAGONAL-RD-LU-5	images/prf_1_033.png	33
303.6	0.5	0.35	64	DIAGONAL-RD-LU-6	images/prf_1_034.png	34
304.45	0.5	0.35	65	DIAGONAL-RD-LU-7	images/prf_1_035.png	35
305.3	0.5	0.35	66	DIAGONAL-RD-LU-8	images/prf_1_036.png	36
306.15	0.5	0.35	67	DIAGONAL-RD-LU-9	images/prf_1_037.png	37
307	0.5	0.35	68	DIAGONAL-RD-LU-10	images/prf_1_038.png	38
307.85	0.5	0.35	69	DIAGONAL-RD-LU-11	images/prf_1_039.png	39
308.7	0.5	0.35	70	DIAGONAL-RD-LU-12	images/prf_1_040.png	40
309.55	0.5	0.35	31	HORIZONTAL-U-D-1	images/prf_1_057.png	57
310.4	0.5	0.35	32	HORIZONTAL-U-D-2	images/prf_1_058.png	58
311.25	0.5	0.35	33	HORIZONTAL-U-D-3	images/prf_1_059.png	59
312.1	0.5	0.35	34	HORIZONTAL-U-D-4	images/prf_1_060.png	60
312.95	0.5	0.35	35	HORIZONTAL-U-D-5	images/prf_1_061.png	61
313.8	0.5	0.35	36	HORIZONTAL-U-D-6	images/prf_1_062.png	62
314.65	0.5	0.35	37	HORIZONTAL-U-D-7	images/prf_1_063.png	63
315.5	0.5	0.35	38	HORIZONTAL-U-D-8	images/prf_1_064.png	64
316.35	0.5	0.35	39	HORIZONTAL-U-D-9	images/prf_1_065.png	65
317.2	0.5	0.35	40	HORIZONTAL-U-D-10	images/prf_1_066.png	66
318.05	0.5	0.35	41	HORIZONTAL-U-D-11	images/prf_1_067.png	67
318.9	0.5	0.35	42	HORIZONTAL-U-D-12	images/prf_1_068.png	68
319.75	0.5	0.35	43	HORIZONTAL-U-D-13	images/prf_1_069.png	69
320.6	0.5	0.35	44	HORIZONTAL-U-D-14	images/prf_1_070.png	70
321.45	0.5	0.35	45	HORIZONTAL-U-D-15	images/prf_1_071.png	71
322.3	0.5	0.35	46	HORIZONTAL-U-D-16	images/prf_1_072.png	72
323.15	0.5	0.35	47	HORIZONTAL-U-D-17	images/prf_1_073.png	73
324	0.5	0.35	48	HORIZONTAL-U-D-18	images/prf_1_074.png	74
324.85	0.5	0.35	49	HORIZONTAL-U-D-19	images/prf_1_075.png	75
325.7	0.5	0.35	50	HORIZONTAL-U-D-20	images/prf_1_076.png	76
326.55	0.5	0.35	51	HORIZONTAL-U-D-21	images/prf_1_077.png	77
327.4	0.5	0.35	52	HORIZONTAL-U-D-22	images/prf_1_078.png	78
328.25	0.5	0.35	53	HORIZONTAL-U-D-23	images/prf_1_079.png	79
329.1	0.5	0.35	54	HORIZONTAL-U-D-24	images/prf_1_080.png	80
329.95	0.5	0.35	55	HORIZONTAL-U-D-25	images/prf_1_081.png	81
330.8	0.5	0.35	56	HORIZONTAL-U-D-26	images/prf_1_082.png	82
331.65	0.5	0.35	57	HORIZONTAL-U-D-27	images/prf_1_083.png	83
332.5	0.5	0.35	58	HORIZONTAL-U-D-28	images/prf_1_084.png	84
333.35	0.5	0.35	71	DIAGONAL-LD-RU-1	images/prf_1_085.png	85
334.2	0.5	0.35	72	DIAGONAL-LD-RU-2	images/prf_1_086.png	86
335.05	0.5	0.35	73	DIAGONAL-LD-RU-3	images/prf_1_087.png	87
335.9	0.5	0.35	74	DIAGONAL-LD-RU-4	images/prf_1_088.png	88
336.75	0.5	0.35	75	DIAGONAL-LD-RU-5	images/prf_1_089.png	89
337.6	0.5	0.35	76	DIAGONAL-LD-RU-6	images/prf_1_090.png	90
338.45	0.5	0.35	77	DIAGONAL-LD-RU-7	images/prf_1_091.png	91
339.3	0.5	0.35	78	DIAGONAL-LD-RU-8	images/prf_1_092.png	92
340.15	0.5	0.35	79	DIAGONAL-LD-RU-9	images/prf_1_093.png	93
341	0.5	0.35	80	DIAGONAL-LD-RU-10	images/prf_1_094.png	94
341.85	0.5	0.35	81	DIAGONAL-LD-RU-11	images/prf_1_095.png	95
342.7	0.5	0.35	82	DIAGONAL-LD-RU-12	images/prf_1_096.png	96
343.55	0.5	0.35	30	VERTICAL-L-R-28	images/prf_1_113.png	113
344.4	0.5	0.35	29	VERTICAL-L-R-27	images/prf_1_114.png	114
345.25	0.5	0.35	28	VERTICAL-L-R-26	images/prf_1_115.png	115
346.1	0.5	0.35	27	VERTICAL-L-R-25	images/prf_1_116.png	116
346.95	0.5	0.35	26	VERTICAL-L-R-24	images/prf_1_117.png	117
347.8	0.5	0.35	25	VERTICAL-L-R-23	images/prf_1_118.png	118
348.65	0.5	0.35	24	VERTICAL-L-R-22	images/prf_1_119.png	119
349.5	0.5	0.35	23	VERTICAL-L-R-21	images/prf_1_120.png	120
350.35	0.5	0.35	22	VERTICAL-L-R-20	images/prf_1_121.png	121
351.2	0.5	0.35	21	VERTICAL-L-R-19	images/prf_1_122.png	122
352.05	0.5	0.35	20	VERTICAL-L-R-18	images/prf_1_123.png	123
352.9	0.5	0.35	19	VERTICAL-L-R-17	images/prf_1_124.png	124
353.75	0.5	0.35	18	VERTICAL-L-R-16	images/prf_1_125.png	125
354.6	0.5	0.35	17	VERTICAL-L-R-15	images/prf_1_126.png	126
355.45	0.5	0.35	16	VERTICAL-L-R-14	images/prf_1_127.png	127
356.3	0.5	0.35	15	VERTICAL-L-R-13	images/prf_1_128.png	128
357.15	0.5	0.35	14	VERTICAL-L-R-12	images/prf_1_129.png	129
358	0.5	0.35	13	VERTICAL-L-R-11	images/prf_1_130.png	130
358.85	0.5	0.35	12	VERTICAL-L-R-10	images/prf_1_131.png	131
359.7	0.5	0.35	11	VERTICAL-L-R-9	images/prf_1_132.png	132
360.55	0.5	0.35	10	VERTICAL-L-R-8	images/prf_1_133.png	133
361.4	0.5	0.35	9	VERTICAL-L-R-7	images/prf_1_134.png	134
362.25	0.5	0.35	8	VERTICAL-L-R-6	images/prf_1_135.png	135
363.1	0.5	0.35	7	VERTICAL-L-R-5	images/prf_1_136.png	136
363.95	0.5	0.35	6	VERTICAL-L-R-4	images/prf_1_137.png	137
364.8	0.5	0.35	5	VERTICAL-L-R-3	images/prf_1_138.png	138
365.65	0.5	0.35	4	VERTICAL-L-R-2	images/prf_1_139.png	139
366.5	0.5	0.35	3	VERTICAL-L-R-1	images/prf_1_140.png	140
367.35	0.5	0.35	83	DIAGONAL-LU-RD-1	images/prf_1_141.png	141
368.2	0.5	0.35	84	DIAGONAL-LU-RD-2	images/prf_1_142.png	142
369.05	0.5	0.35	85	DIAGONAL-LU-RD-3	images/prf_1_143.png	143
369.9	0.5	0.35	86	DIAGONAL-LU-RD-4	images/prf_1_144.png	144
370.75	0.5	0.35	87	DIAGONAL-LU-RD-5	images/prf_1_145.png	145
371.6	0.5	0.35	88	DIAGONAL-LU-RD-6	images/prf_1_146.png	146
372.45	0.5	0.35	89	DIAGONAL-LU-RD-7	images/prf_1_147.png	147
373.3	0.5	0.35	90	DIAGONAL-LU-RD-8	images/prf_1_148.png	148
374.15	0.5	0.35	91	DIAGONAL-LU-RD-9	images/prf_1_149.png	149
375	0.5	0.35	92	DIAGONAL-LU-RD-10	images/prf_1_150.png	150
375.85	0.5	0.35	93	DIAGONAL-LU-RD-11	images/prf_1_151.png	151
376.7	0.5	0.35	94	DIAGONAL-LU-RD-12	images/prf_1_152.png	152
377.55	0.5	0.35	58	HORIZONTAL-U-D-28	images/prf_1_169.png	169
378.4	0.5	0.35	57	HORIZONTAL-U-D-27	images/prf_1_170.png	170
379.25	0.5	0.35	56	HORIZONTAL-U-D-26	images/prf_1_171.png	171
380.1	0.5	0.35	55	HORIZONTAL-U-D-25	images/prf_1_172.png	172
380.95	0.5	0.35	54	HORIZONTAL-U-D-24	images/prf_1_173.png	173
381.8	0.5	0.35	53	HORIZONTAL-U-D-23	images/prf_1_174.png	174
382.65	0.5	0.35	52	HORIZONTAL-U-D-22	images/prf_1_175.png	175
383.5	0.5	0.35	51	HORIZONTAL-U-D-21	images/prf_1_176.png	176
384.35	0.5	0.35	50	HORIZONTAL-U-D-20	images/prf_1_177.png	177
385.2	0.5	0.35	49	HORIZONTAL-U-D-19	images/prf_1_178.png	178
386.05	0.5	0.35	48	HORIZONTAL-U-D-18	images/prf_1_179.png	179
386.9	0.5	0.35	47	HORIZONTAL-U-D-17	images/prf_1_180.png	180
387.75	0.5	0.35	46	HORIZONTAL-U-D-16	images/prf_1_181.png	181
388.6	0.5	0.35	45	HORIZONTAL-U-D-15	images/prf_1_182.png	182
389.45	0.5	0.35	44	HORIZONTAL-U-D-14	images/prf_1_183.png	183
390.3	0.5	0.35	43	HORIZONTAL-U-D-13	images/prf_1_184.png	184
391.15	0.5	0.35	42	HORIZONTAL-U-D-12	images/prf_1_185.png	185
392	0.5	0.35	41	HORIZONTAL-U-D-11	images/prf_1_186.png	186
392.85	0.5	0.35	40	HORIZONTAL-U-D-10	images/prf_1_187.png	187
393.7	0.5	0.35	39	HORIZONTAL-U-D-9	images/prf_1_188.png	188
394.55	0.5	0.35	38	HORIZONTAL-U-D-8	images/prf_1_189.png	189
395.4	0.5	0.35	37	HORIZONTAL-U-D-7	images/prf_1_190.png	190
396.25	0.5	0.35	36	HORIZONTAL-U-D-6	images/prf_1_191.png	191
397.1	0.5	0.35	35	HORIZONTAL-U-D-5	images/prf_1_192.png	192
397.95	0.5	0.35	34	HORIZONTAL-U-D-4	images/prf_1_193.png	193
398.8	0.5	0.35	33	HORIZONTAL-U-D-3	images/prf_1_194.png	194
399.65	0.5	0.35	32	HORIZONTAL-U-D-2	images/prf_1_195.png	195
400.5	0.5	0.35	31	HORIZONTAL-U-D-1	images/prf_1_196.png	196
401.35	0.5	0.35	95	DIAGONAL-RU-LD-1	images/prf_1_197.png	197
402.2	0.5	0.35	96	DIAGONAL-RU-LD-2	images/prf_1_198.png	198
403.05	0.5	0.35	97	DIAGONAL-RU-LD-3	images/prf_1_199.png	199
403.9	0.5	0.35	98	DIAGONAL-RU-LD-4	images/prf_1_200.png	200
404.75	0.5	0.35	99	DIAGONAL-RU-LD-5	images/prf_1_201.png	201
405.6	0.5	0.35	100	DIAGONAL-RU-LD-6	images/prf_1_202.png	202
406.45	0.5	0.35	101	DIAGONAL-RU-LD-7	images/prf_1_203.png	203
407.3	0.5	0.35	102	DIAGONAL-RU-LD-8	images/prf_1_204.png	204
408.15	0.5	0.35	103	DIAGONAL-RU-LD-9	images/prf_1_205.png	205
409	0.5	0.35	104	DIAGONAL-RU-LD-10	images/prf_1_206.png	206
409.85	0.5	0.35	105	DIAGONAL-RU-LD-11	images/prf_1_207.png	207
410.7	0.5	0.35	106	DIAGONAL-RU-LD-12	images/prf_1_208.png	208
411.55	0.5	0.35	3	VERTICAL-L-R-1	images/prf_2_001.png	1
412.4	0.5	0.35	4	VERTICAL-L-R-2	images/prf_2_002.png	2
413.25	0.5	0.35	5	VERTICAL-L-R-3	images/prf_2_003.png	3
414.1	0.5	0.35	6	VERTICAL-L-R-4	images/prf_2_004.png	4
414.95	0.5	0.35	7	VERTICAL-L-R-5	images/prf_2_005.png	5
415.8	0.5	0.35	8	VERTICAL-L-R-6	images/prf_2_006.png	6
416.65	0.5	0.35	9	VERTICAL-L-R-7	images/prf_2_007.png	7
417.5	0.5	0.35	10	VERTICAL-L-R-8	images/prf_2_008.png	8
418.35	0.5	0.35	11	VERTICAL-L-R-9	images/prf_2_009.png	9
419.2	0.5	0.35	12	VERTICAL-L-R-10	images/prf_2_010.png	10
420.05	0.5	0.35	13	VERTICAL-L-R-11	images/prf_2_011.png	11
420.9	0.5	0.35	14	VERTICAL-L-R-12	images/prf_2_012.png	12
421.75	0.5	0.35	15	VERTICAL-L-R-13	images/prf_2_013.png	13
422.6	0.5	0.35	16	VERTICAL-L-R-14	images/prf_2_014.png	14
423.45	0.5	0.35	17	VERTICAL-L-R-15	images/prf_2_015.png	15
424.3	0.5	0.35	18	VERTICAL-L-R-16	images/prf_2_016.png	16
425.15	0.5	0.35	19	VERTICAL-L-R-17	images/prf_2_017.png	17
426	0.5	0.35	20	VERTICAL-L-R-18	images/prf_2_018.png	18
426.85	0.5	0.35	21	VERTICAL-L-R-19	images/prf_2_019.png	19
427.7	0.5	0.35	22	VERTICAL-L-R-20	images/prf_2_020.png	20
428.55	0.5	0.35	23	VERTICAL-L-R-21	images/prf_2_021.png	21
429.4	0.5	0.35	24	VERTICAL-L-R-22	images/prf_2_022.png	22
430.25	0.5	0.35	25	VERTICAL-L-R-23	images/prf_2_023.png	23
431.1	0.5	0.35	26	VERTICAL-L-R-24	images/prf_2_024.png	24
431.95	0.5	0.35	27	VERTICAL-L-R-25	images/prf_2_025.png	25
432.8	0.5	0.35	28	VERTICAL-L-R-26	images/prf_2_026.png	26
433.65	0.5	0.35	29	VERTICAL-L-R-27	images/prf_2_027.png	27
434.5	0.5	0.35	30	VERTICAL-L-R-28	images/prf_2_028.png	28
435.35	0.5	0.35	59	DIAGONAL-RD-LU-1	images/prf_2_029.png	29
436.2	0.5	0.35	60	DIAGONAL-RD-LU-2	images/prf_2_030.png	30
437.05	0.5	0.35	61	DIAGONAL-RD-LU-3	images/prf_2_031.png	31
437.9	0.5	0.35	62	DIAGONAL-RD-LU-4	images/prf_2_032.png	32
438.75	0.5	0.35	63	DIAGONAL-RD-LU-5	images/prf_2_033.png	33
439.6	0.5	0.35	64	DIAGONAL-RD-LU-6	images/prf_2_034.png	34
440.45	0.5	0.35	65	DIAGONAL-RD-LU-7	images/prf_2_035.png	35
441.3	0.5	0.35	66	DIAGONAL-RD-LU-8	images/prf_2_036.png	36
442.15	0.5	0.35	67	DIAGONAL-RD-LU-9	images/prf_2_037.png	37
443	0.5	0.35	68	DIAGONAL-RD-LU-10	images/prf_2_038.png	38
443.85	0.5	0.35	69	DIAGONAL-RD-LU-11	images/prf_2_039.png	39
444.7	0.5	0.35	70	DIAGONAL-RD-LU-12	images/prf_2_040.png	40
445.55	0.5	0.35	31	HORIZONTAL-U-D-1	images/prf_2_057.png	57
446.4	0.5	0.35	32	HORIZONTAL-U-D-2	images/prf_2_058.png	58
447.25	0.5	0.35	33	HORIZONTAL-U-D-3	images/prf_2_059.png	59
448.1	0.5	0.35	34	HORIZONTAL-U-D-4	images/prf_2_060.png	60
448.95	0.5	0.35	35	HORIZONTAL-U-D-5	images/prf_2_061.png	61
449.8	0.5	0.35	36	HORIZONTAL-U-D-6	images/prf_2_062.png	62
450.65	0.5	0.35	37	HORIZONTAL-U-D-7	images/prf_2_063.png	63
451.5	0.5	0.35	38	HORIZONTAL-U-D-8	images/prf_2_064.png	64
452.35	0.5	0.35	39	HORIZONTAL-U-D-9	images/prf_2_065.png	65
453.2	0.5	0.35	40	HORIZONTAL-U-D-10	images/prf_2_066.png	66
454.05	0.5	0.35	41	HORIZONTAL-U-D-11	images/prf_2_067.png	67
454.9	0.5	0.35	42	HORIZONTAL-U-D-12	images/prf_2_068.png	68
455.75	0.5	0.35	43	HORIZONTAL-U-D-13	images/prf_2_069.png	69
456.6	0.5	0.35	44	HORIZONTAL-U-D-14	images/prf_2_070.png	70
457.45	0.5	0.35	45	HORIZONTAL-U-D-15	images/prf_2_071.png	71
458.3	0.5	0.35	46	HORIZONTAL-U-D-16	images/prf_2_072.png	72
459.15	0.5	0.35	47	HORIZONTAL-U-D-17	images/prf_2_073.png	73
460	0.5	0.35	48	HORIZONTAL-U-D-18	images/prf_2_074.png	74
460.85	0.5	0.35	49	HORIZONTAL-U-D-19	images/prf_2_075.png	75
461.7	0.5	0.35	50	HORIZONTAL-U-D-20	images/prf_2_076.png	76
462.55	0.5	0.35	51	HORIZONTAL-U-D-21	images/prf_2_077.png	77
463.4	0.5	0.35	52	HORIZONTAL-U-D-22	images/prf_2_078.png	78
464.25	0.5	0.35	53	HORIZONTAL-U-D-23	images/prf_2_079.png	79
465.1	0.5	0.35	54	HORIZONTAL-U-D-24	images/prf_2_080.png	80
465.95	0.5	0.35	55	HORIZONTAL-U-D-25	images/prf_2_081.png	81
466.8	0.5	0.35	56	HORIZONTAL-U-D-26	images/prf_2_082.png	82
467.65	0.5	0.35	57	HORIZONTAL-U-D-27	images/prf_2_083.png	83
468.5	0.5	0.35	58	HORIZONTAL-U-D-28	images/prf_2_084.png	84
469.35	0.5	0.35	71	DIAGONAL-LD-RU-1	images/prf_2_085.png	85
470.2	0.5	0.35	72	DIAGONAL-LD-RU-2	images/prf_2_086.png	86
471.05	0.5	0.35	73	DIAGONAL-LD-RU-3	images/prf_2_087.png	87
471.9	0.5	0.35	74	DIAGONAL-LD-RU-4	images/prf_2_088.png	88
472.75	0.5	0.35	75	DIAGONAL-LD-RU-5	images/prf_2_089.png	89
473.6	0.5	0.35	76	DIAGONAL-LD-RU-6	images/prf_2_090.png	90
474.45	0.5	0.35	77	DIAGONAL-LD-RU-7	images/prf_2_091.png	91
475.3	0.5	0.35	78	DIAGONAL-LD-RU-8	images/prf_2_092.png	92
476.15	0.5	0.35	79	DIAGONAL-LD-RU-9	images/prf_2_093.png	93
477	0.5	0.35	80	DIAGONAL-LD-RU-10	images/prf_2_094.png	94
477.85	0.5	0.35	81	DIAGONAL-LD-RU-11	images/prf_2_095.png	95
478.7	0.5	0.35	82	DIAGONAL-LD-RU-12	images/prf_2_096.png	96
479.55	0.5	0.35	30	VERTICAL-L-R-28	images/prf_2_113.png	113
