onset	duration	trial_type	trial_name	stim_file
92.6499999999999	0.1	49	pulse	../hrf/images/green_circle.png
93.4999999999999	0.1	49	pulse	../hrf/images/green_circle.png
94.3499999999999	0.1	49	pulse	../hrf/images/green_circle.png
95.1999999999999	0.1	49	pulse	../hrf/images/green_circle.png
96.0499999999999	0.1	49	pulse	../hrf/images/green_circle.png
96.8999999999999	0.1	49	pulse	../hrf/images/green_circle.png
97.7499999999998	0.1	49	pulse	../hrf/images/green_circle.png
98.5999999999998	0.1	49	pulse	../hrf/images/green_circle.png
99.4499999999998	0.1	49	pulse	../hrf/images/green_circle.png
100.3	0.1	49	pulse	../hrf/images/green_circle.png
101.15	0.1	49	pulse	../hrf/images/green_circle.png
102	0.1	49	pulse	../hrf/images/green_circle.png
102.85	0.1	49	pulse	../hrf/images/green_circle.png
103.7	0.1	49	pulse	../hrf/images/green_circle.png
104.55	0.1	49	pulse	../hrf/images/green_circle.png
105.4	0.1	49	pulse	../hrf/images/green_circle.png
106.25	0.1	49	pulse	../hrf/images/green_circle.png
107.1	0.1	49	pulse	../hrf/images/green_circle.png
107.95	0.1	49	pulse	../hrf/images/green_circle.png
108.8	0.1	49	pulse	../hrf/images/green_circle.png
109.65	0.1	49	pulse	../hrf/images/green_circle.png
110.5	0.1	49	pulse	../hrf/images/green_circle.png
111.35	0.1	49	pulse	../hrf/images/green_circle.png
112.2	0.1	49	pulse	../hrf/images/green_circle.png
113.05	0.1	49	pulse	../hrf/images/green_circle.png
113.9	0.1	49	pulse	../hrf/images/green_circle.png
114.75	0.1	49	pulse	../hrf/images/green_circle.png
115.6	0.1	49	pulse	../hrf/images/green_circle.png
116.45	0.1	49	pulse	../hrf/images/green_circle.png
117.3	0.1	49	pulse	../hrf/images/green_circle.png
118.15	0.1	49	pulse	../hrf/images/green_circle.png
119	0.1	49	pulse	../hrf/images/green_circle.png
119.85	0.1	49	pulse	../hrf/images/green_circle.png
120.7	0.1	49	pulse	../hrf/images/green_circle.png
121.55	0.1	49	pulse	../hrf/images/green_circle.png
122.4	0.1	49	pulse	../hrf/images/green_circle.png
123.25	0.1	49	pulse	../hrf/images/green_circle.png
124.1	0.1	49	pulse	../hrf/images/green_circle.png
124.95	0.1	49	pulse	../hrf/images/green_circle.png
125.8	0.1	49	pulse	../hrf/images/green_circle.png
126.65	0.1	49	pulse	../hrf/images/green_circle.png
127.5	0.1	49	pulse	../hrf/images/green_circle.png
128.35	0.1	49	pulse	../hrf/images/green_circle.png
129.2	0.1	49	pulse	../hrf/images/green_circle.png
130.05	0.1	49	pulse	../hrf/images/green_circle.png
130.9	0.1	49	pulse	../hrf/images/green_circle.png
131.75	0.1	49	pulse	../hrf/images/green_circle.png
132.6	0.1	49	pulse	../hrf/images/green_circle.png
133.45	0.1	49	pulse	../hrf/images/green_circle.png
134.3	0.1	49	pulse	../hrf/images/green_circle.png
135.15	0.1	49	pulse	../hrf/images/green_circle.png
136	0.1	49	pulse	../hrf/images/green_circle.png
136.85	0.1	49	pulse	../hrf/images/green_circle.png
137.7	0.1	49	pulse	../hrf/images/green_circle.png
138.55	0.1	49	pulse	../hrf/images/green_circle.png
